ID,Candidate:id,CatCodeGroupID,CatCodeIndustryID,Spender:id,Target_Payee:id,Filing_Year,Office_Sought:id,Independent_Spending_Totals,Industry_Spending_Totals,Status_of_Candidate:id
883,135199,6,50,686,27317382,2012,682,131215.02,616253,1
884,135199,6,51,3106,27317382,2012,682,55226.82,616253,1
885,135199,8,67,18824,27317382,2016,682,255.03,546925.62,1
886,135199,6,47,720,27317382,2012,682,30038.82,616253,1
887,135200,8,65,3468,27317382,2016,684,68113.14,240073.97,1
888,135200,6,51,4438,27317382,2016,684,151008.58,211552.76,1
889,135201,8,67,18824,27317382,2016,686,255.03,350912.75,1
890,135202,8,67,18820,27317382,2008,688,48946.89,139951,2
891,135202,8,67,18831,27317382,2008,688,5230.09,139951,2
892,135202,8,67,18824,27317382,2016,688,255.04,139951,1
893,135202,8,67,18824,27317382,2012,688,147.21,139951,1
894,135202,8,67,18846,27317382,2016,688,311.27,139951,1
895,135202,8,67,18845,27317382,2008,688,351,139951,2
896,135202,6,50,686,27317382,2008,688,50689.83,237683,2
897,135202,8,67,18846,27317382,2012,688,2447.88,139951,1
898,135202,8,67,18824,27317382,2008,688,11800.82,139951,2
899,135202,8,67,18846,27317382,2008,688,5901.83,139951,2
900,135203,6,47,720,27317382,2008,690,25000,606159.17,1
901,135204,8,67,18820,27317382,2016,702,287.32,579986,1
902,135204,8,67,18820,27317382,2018,702,191.59,579986,1
903,135204,8,67,18820,27317382,2012,702,107.37,579986,1
904,135204,8,67,18824,27317382,2016,702,255.04,579986,1
905,135204,8,67,18845,27317382,2018,702,11533.34,579986,1
906,135205,8,65,3468,27317382,2008,708,550339.79,106475,1
907,135206,6,51,3106,27317382,2012,602,38347.27,387893.72,1
908,135207,6,51,4438,27317382,2006,664,150.34,247094.53,2
909,140621,6,50,686,27317382,2006,15005,25000,1768264.91,1
910,140621,6,47,720,27317382,2006,15005,25000,1768264.91,1
911,140621,8,65,3468,27317382,2006,15005,15364.97,592352,1
912,140621,8,65,4068,27317382,2006,15005,39105.71,592352,1
913,140974,6,51,4438,27317382,2010,15016,25000,816469.44,1
914,140974,6,47,720,27317382,2010,15016,50000,816469.44,1
915,140974,6,51,3106,27317382,2010,15016,51960.8,816469.44,1
916,140995,8,67,18824,44598085,2018,15029,411.35,1478699.78,1
917,140995,8,67,18820,27317382,2018,15029,191.59,1478699.78,1
918,140995,8,67,18845,27317382,2018,15029,250,1478699.78,1
919,141009,6,50,686,27317382,2006,15030,75102,626308.42,1
920,141039,6,51,3106,27317382,2010,15046,103990.32,2050241.54,1
921,141955,6,50,686,27317382,2012,15030,142987.02,449538.41,2
922,142056,6,50,974,27317382,2006,14999,5600,1877779.17,2
923,143353,8,67,18846,27317382,2010,15031,111.54,93525,1
924,143353,8,67,18824,27317382,2010,15031,203.22,93525,1
925,143566,6,50,686,27317382,2018,641,19997.67,325561.41,1
926,143566,8,67,18824,27317382,2016,641,255.04,277362.19,1
927,143602,8,67,18820,27317382,2014,634,281.23,247804.9,1
928,143602,6,50,686,27317382,2014,634,7123.47,476447.11,1
929,143602,6,51,4438,27317382,2016,634,38939.65,476447.11,1
930,143602,8,67,18820,27317382,2016,634,287.32,247804.9,1
931,143602,2,12,3267,27317382,2016,634,19903.6,19900,1
932,143602,6,47,720,27317382,2016,634,26124,476447.11,1
933,143602,6,50,686,27317382,2016,634,21486.1,476447.11,1
934,143602,8,67,18824,27317382,2016,634,255.03,247804.9,1
935,143612,8,67,18820,47187109,2018,695,53.05,562134.01,1
936,143612,8,67,18820,47187108,2018,695,71.55,562134.01,1
937,143612,8,67,18820,27317382,2012,695,107.37,562134.01,1
938,143612,8,67,18820,27317382,2014,695,281.23,562134.01,1
939,143612,8,67,18820,47187107,2018,695,66.99,562134.01,1
940,143629,8,67,18820,27317382,2014,643,281.23,224950,1
941,143629,8,67,18820,27317382,2016,643,287.32,224950,1
942,143629,8,67,18824,27317382,2016,643,255.04,224950,1
943,160169,8,67,18824,44598085,2018,15026,411.35,1478699.78,1
944,160169,8,67,18820,27317382,2018,15026,191.59,1478699.78,1
945,160169,8,67,18845,27317382,2018,15026,250,1478699.78,1
946,160238,6,50,686,27317382,2012,15038,142987.02,449538.41,2
947,160559,6,50,974,27317382,2006,14999,5600,1877779.17,2
948,161092,6,51,3106,27317382,2014,15015,26048.18,455502.73,1
949,161092,6,51,4438,27317382,2014,15015,166836.85,455502.73,1
950,161092,6,51,16741227,27317382,2014,15015,7965.5,455502.73,1
951,161278,8,65,3468,27317382,2006,15014,15364.97,592352,1
952,161278,6,50,686,27317382,2006,15014,25000,1768264.91,1
953,161278,8,65,4068,27317382,2006,15014,39105.71,592352,1
954,161278,6,47,720,27317382,2006,15014,25000,1768264.91,1
955,167906,8,67,18846,27317382,2010,9169,459.75,2765215.88,1
956,167906,8,67,18824,27317382,2010,9169,154808.98,2765215.88,1
957,167906,6,50,974,27317382,2006,9169,5600,7182074.01,1
958,167918,8,67,18846,27317382,2010,9173,111.54,2234108.36,1
959,167918,2,12,3267,47187276,2018,9173,151748.3,575370.26,1
960,167918,8,67,18820,27317382,2018,9173,191.59,2234108.36,1
961,167918,8,67,18824,27317382,2010,9173,203.22,2234108.36,1
962,167927,8,67,18824,21701,2018,9171,62.24,436167.53,1
963,167927,6,47,720,27317382,2006,9171,99957.51,1050907.3,1
964,167927,6,50,686,27317382,2006,9171,96776.7,1050907.3,1
965,167927,8,67,18820,27317382,2018,9171,138.54,436167.53,1
966,167927,6,51,16741227,27317382,2014,9171,929.5,1050907.3,1
967,167928,8,65,6146,27317382,2006,9171,14895.72,664550.73,1
968,167934,8,67,18820,27317382,2012,9170,107.37,798730.83,1
969,167935,8,67,18820,27317382,2018,9170,138.54,157256.28,1
970,167939,8,67,18846,27317382,2010,9174,111.54,790308.16,1
971,167939,8,67,18824,27317382,2010,9174,203.22,790308.16,1
972,167942,8,67,18824,27317382,2010,9175,203.22,667903.25,1
973,167942,8,67,18846,27317382,2010,9175,111.55,667903.25,1
974,167949,8,67,18824,27317382,2010,9172,203.21,1271728.16,1
975,167949,8,67,18846,27317382,2010,9172,111.54,1271728.16,1
976,167956,5,33,10765,27317382,2014,9482,45500,213701.67,1
977,167957,8,67,18820,27317382,2018,9483,191.59,375588.7,1
978,167957,6,47,720,27317382,2006,9483,24984.86,1137893.68,1
979,167975,6,50,974,27317382,2006,14999,5600,1877779.17,2
980,167999,8,65,4068,27317382,2006,15005,39105.71,592352,1
981,167999,6,50,686,27317382,2006,15005,25000,1768264.91,1
982,167999,8,65,3468,27317382,2006,15005,15364.97,592352,1
983,167999,6,47,720,27317382,2006,15005,25000,1768264.91,1
984,168043,6,47,720,27317382,2010,15016,50000,816469.44,1
985,168043,6,51,4438,27317382,2010,15016,25000,816469.44,1
986,168043,6,51,3106,27317382,2010,15016,51960.8,816469.44,1
987,168060,6,47,720,27317382,2008,15020,25000,606159.17,1
988,168083,6,50,686,27317382,2012,15026,142987.02,449538.41,2
989,168084,8,67,18854,27317382,2016,15026,1124.06,92094.89,1
990,168084,8,67,18824,27317382,2016,15026,20255.04,92094.89,1
991,168109,8,67,18820,27317382,2018,15029,191.59,1478699.78,1
992,168109,8,67,18845,27317382,2018,15029,250,1478699.78,1
993,168109,8,67,18824,44598085,2018,15029,411.35,1478699.78,1
994,168114,6,50,686,27317382,2008,15030,40000,603706.19,1
995,168114,6,51,3106,27317382,2008,15030,8245,603706.19,1
996,168114,6,47,720,27317382,2008,15030,25000,603706.19,1
997,168118,6,47,720,27317382,2008,15031,24999,297875,1
998,168161,6,51,3106,27317382,2010,15046,103990.32,2050241.54,1
999,168176,6,50,686,27317382,2014,671,6299.55,205910,1
1000,168181,6,51,3106,27317382,2014,675,126939.44,302222.42,2
1001,168181,8,65,18774,27317382,2014,675,141666.67,107483.18,2
1002,168182,8,65,3468,27317382,2014,675,26018,1292897.6,1
1003,168182,6,50,686,27317382,2014,675,74016,475279.21,1
1004,168182,8,65,18774,27317382,2014,675,33333.33,1292897.6,1
1005,168186,8,65,4068,27317382,2006,677,9215.48,237421.94,1
1006,168187,6,50,4688,27317382,2006,679,10000,383471.27,1
1007,168187,8,65,4068,27317382,2006,679,21817.02,427067.93,1
1008,168187,6,50,686,27317382,2006,679,55000,383471.27,1
1009,168187,8,65,3468,27317382,2006,679,99081.5,427067.93,1
1010,168193,2,11,13798524,27317382,2014,681,11938,125200,1
1011,168193,6,51,3106,27317382,2014,681,13000,302839.73,1
1012,168193,6,51,3106,27317382,2010,681,88556.78,302839.73,1
1013,168193,8,65,3468,27317382,2010,681,35459.63,152800,1
1014,168193,6,47,720,27317382,2014,681,13000,302839.73,1
1015,168195,6,51,16741227,27317382,2014,683,7965.5,455502.73,1
1016,168195,6,51,4438,27317382,2014,683,166836.85,455502.73,1
1017,168195,6,51,3106,27317382,2014,683,26048.18,455502.73,1
1018,168196,8,65,3468,27317382,2006,685,49422.78,183968.05,1
1019,168197,8,67,18820,27317382,2014,687,281.24,457625.94,1
1020,168197,8,67,18820,47187101,2018,687,66.99,457625.94,1
1021,168197,8,67,18820,47187103,2018,687,53.05,457625.94,1
1022,168197,8,67,18820,47187102,2018,687,71.55,457625.94,1
1023,168205,8,67,18820,27317382,2014,691,281.23,1701009.93,1
1024,168205,8,67,18845,27317382,2018,691,250,1701009.93,2
1025,168205,8,65,18774,27317382,2006,691,336833.25,1701009.93,1
1026,168205,8,65,18774,27317382,2014,691,95000,1701009.93,1
1027,168205,8,67,18820,27317382,2018,691,191.59,1701009.93,2
1028,168207,6,47,720,27317382,2006,693,25000,908951.71,1
1029,168207,8,67,18820,27317382,2014,693,281.22,565439.02,1
1030,168209,8,67,18820,47187126,2018,695,71.55,177480,1
1031,168209,8,67,18820,47187125,2018,695,66.99,177480,1
1032,168209,8,67,18820,47187127,2018,695,53.05,177480,1
1033,168211,6,50,686,27317382,2012,695,56029,105372.24,2
1034,168211,6,50,686,27317382,2014,695,56127,105372.24,2
1035,168211,6,50,686,27317382,2010,695,257703.88,105372.24,1
1036,168211,8,67,18820,27317382,2014,695,138.46,107148.02,2
1037,168211,8,67,18820,27317382,2012,695,107.36,107148.02,2
1038,168212,8,67,18820,27317382,2014,695,35666.99,35717.28,2
1039,168214,6,50,686,27317382,2014,695,71400,19250,2
1040,168220,6,50,686,27317382,2006,697,14952.64,700549,1
1041,168220,8,65,3468,27317382,2014,697,108510.22,225060.36,2
1042,168220,6,47,720,27317382,2014,697,33961.03,700549,2
1043,168220,6,47,720,27317382,2006,697,24998.98,700549,1
1044,168220,6,51,4438,27317382,2014,697,59226,700549,2
1045,168224,8,67,18820,27317382,2014,699,281.23,562134.01,1
1046,168224,8,67,18820,27317382,2012,699,107.37,562134.01,1
1047,168224,8,67,18820,47187107,2018,699,66.99,562134.01,1
1048,168224,8,67,18820,47187108,2018,699,71.55,562134.01,1
1049,168224,8,67,18820,47187109,2018,699,53.05,562134.01,1
1050,168230,8,67,18854,27317382,2014,703,133.74,349777.48,2
1051,168230,2,11,36266,27317382,2014,703,4835.04,77734,2
1052,168231,6,50,686,27317382,2018,703,11063.06,484650,2
1053,168233,6,50,686,27317382,2018,705,9500,626363.16,1
1054,168233,6,50,686,27317382,2014,705,8796,626363.16,1
1055,168235,8,65,3468,27317382,2006,707,14956.5,313347.46,1
1056,168237,5,32,22320898,27317382,2014,709,1000,249825,1
1057,168241,8,67,18824,27317382,2016,591,255.04,539342.57,1
1058,168241,6,50,686,27317382,2014,591,11072.7,301640,1
1059,168247,6,47,720,27317382,2016,593,165540,353195,1
1060,168247,6,50,686,27317382,2016,593,153000,353195,1
1061,168247,2,12,3267,27317382,2016,593,21434.08,72850,1
1062,168247,6,51,3106,27317382,2016,593,347934,353195,1
1063,168252,6,51,4438,27317382,2012,594,154712.96,348123.43,1
1064,168254,6,51,4438,27317382,2012,595,35906.41,307999.28,1
1065,168260,8,67,18824,27317382,2012,597,5447.21,193606.56,1
1066,168263,6,51,4438,47186701,2018,598,40500,508965.85,1
1067,168263,6,51,4438,47186285,2018,598,1125,508965.85,1
1068,168263,2,12,3267,27317382,2014,598,17787.48,80981.33,1
1069,168263,6,51,3106,27317382,2014,598,73000.71,508965.85,1
1070,168263,6,51,4438,47186703,2018,598,975.75,508965.85,1
1071,168263,6,51,4438,47186702,2018,598,11057,508965.85,1
1072,168263,8,65,3468,27317382,2014,598,173583.86,310184.07,1
1073,168264,6,51,4438,27317382,2014,598,223890.93,19850,2
1074,168271,8,67,18824,27317382,2016,599,255.04,124550,1
1075,168271,6,51,4438,27317382,2014,599,46443.2,512542.75,1
1076,168271,6,50,686,27317382,2014,599,26389,512542.75,1
1077,168273,8,67,18824,27317382,2016,600,255.04,240200.11,1
1078,168277,6,51,3106,27317382,2012,602,38347.27,387893.72,1
1079,168281,8,65,3468,27317382,2014,604,50775,33600,2
1080,168285,8,67,18824,27317382,2016,604,255.04,179962.49,1
1081,168290,8,67,18824,27317382,2016,605,255.03,180146.42,1
1082,168290,6,51,4438,27317382,2014,605,1189822.06,624159.73,2
1083,168291,2,12,3267,27317382,2014,605,30410.37,25735,2
1084,168292,8,65,3468,27317382,2016,605,329071.96,339944.05,1
1085,168292,6,51,4438,27317382,2016,605,113950.25,845566.97,1
1086,168294,6,51,134700,27317382,2014,606,1000,433024.69,1
1087,168294,6,50,686,27317382,2014,606,15283,433024.69,1
1088,168294,8,67,18824,27317382,2016,606,255.04,210964.62,1
1089,168296,6,51,3106,27317382,2012,607,46341,496468.82,1
1090,168296,8,67,18824,27317382,2016,607,255.03,532282.3,1
1091,168298,8,67,18824,27317382,2016,608,255.04,316479.95,1
1092,168298,6,50,686,27317382,2012,608,50302.04,478275.75,1
1093,168300,8,67,18824,27317382,2016,609,255.03,170893.38,1
1094,168303,6,51,3106,27317382,2012,610,53443.62,757159.67,1
1095,168303,8,65,3468,27317382,2012,610,33809,463300,1
1096,168303,8,65,18774,27317382,2014,610,10000,463300,1
1097,168303,6,50,686,27317382,2014,610,9935.65,757159.67,1
1098,168303,6,51,16741227,27317382,2014,610,49801,757159.67,1
1099,168303,6,50,686,27317382,2012,610,10244.61,757159.67,1
1100,168304,8,67,18824,27317382,2016,611,255.03,372664.3,1
1101,168311,8,67,18824,27317382,2016,614,255.03,36000,1
1102,168326,8,65,18774,27317382,2014,617,14715,350460.23,1
1103,168326,6,51,3106,27317382,2014,617,45462,396775,1
1104,168326,6,50,686,27317382,2014,617,7090,396775,1
1105,168326,8,67,18824,27317382,2016,617,255.03,350460.23,1
1106,168329,8,67,18824,27317382,2016,618,255.03,44600,1
1107,168334,6,50,686,27317382,2016,621,15309.76,526559.23,1
1108,168334,6,50,686,27317382,2018,621,27501,526559.23,1
1109,168334,8,65,3282,27317382,2014,621,16499.39,445601.88,1
1110,168334,8,65,3282,27317382,2018,621,26008.64,445601.88,1
1111,168334,6,50,686,27317382,2012,621,49821.2,526559.23,1
1112,168334,6,50,686,27317382,2014,621,18000,526559.23,1
1113,168334,6,51,3106,27317382,2014,621,26048.18,526559.23,1
1114,168334,6,47,720,27317382,2012,621,5000,526559.23,1
1115,168336,8,65,3468,27317382,2012,621,26500,10625,2
1116,168336,6,51,16741227,27317382,2014,621,7965.5,11960,2
1117,168344,6,51,4438,27317382,2014,622,49980.03,144150,1
1118,168354,6,51,4438,27317382,2016,625,38416.93,258550,1
1119,168356,8,67,18846,27317382,2010,626,477.5,170154,1
1120,168356,8,67,18846,27317382,2012,626,793.75,170154,1
1121,168359,6,51,4438,27317382,2016,627,49226.17,323371,1
1122,168359,8,67,18820,27317382,2016,627,1549.26,205250.38,1
1123,168360,6,47,720,27317382,2012,628,20000,594085.53,1
1124,168360,8,67,18824,27317382,2016,628,255.03,423160.12,1
1125,168360,8,67,18820,27317382,2016,628,287.32,423160.12,1
1126,168360,6,50,686,27317382,2012,628,43042,594085.53,1
1127,168360,8,67,18820,27317382,2014,628,281.23,423160.12,2
1128,168360,6,51,4438,27317382,2016,628,98785.22,594085.53,1
1129,168360,6,50,686,27317382,2016,628,135159.76,594085.53,1
1130,168366,6,51,4438,27317382,2016,629,189216.1,227625,1
1131,168367,8,67,18824,27317382,2016,630,255.04,227775,1
1132,168367,8,67,18820,27317382,2014,630,281.23,227775,1
1133,168370,6,50,686,27317382,2018,631,24936.3,514272.89,1
1134,168370,6,50,686,27317382,2014,631,11404.47,514272.89,1
1135,168371,8,67,18820,27317382,2012,632,107.37,316127.17,1
1136,168371,8,67,18820,27317382,2014,632,281.23,316127.17,1
1137,168371,5,32,22320898,27317382,2014,632,1000,152926.15,1
1138,168373,8,67,18846,27317382,2016,633,542.73,209178,1
1139,168373,8,65,3282,27317382,2014,633,23350.37,209178,1
1140,168373,6,51,16741227,27317382,2014,633,48476.5,283125,1
1141,168373,8,67,18824,27317382,2016,633,255.04,209178,1
1142,168374,6,51,16741227,27317382,2014,633,12100,18850,2
1143,168375,6,51,16741227,27317382,2014,633,14200,53050,2
1144,168376,6,50,686,27317382,2014,634,7123.47,476447.11,1
1145,168376,8,67,18824,27317382,2016,634,255.03,247804.9,1
1146,168376,8,67,18820,27317382,2016,634,287.32,247804.9,1
1147,168376,6,47,720,27317382,2016,634,26124,476447.11,1
1148,168376,6,50,686,27317382,2016,634,21486.1,476447.11,1
1149,168376,6,51,4438,27317382,2016,634,38939.65,476447.11,1
1150,168376,2,12,3267,27317382,2016,634,19903.6,19900,1
1151,168376,8,67,18820,27317382,2014,634,281.23,247804.9,1
1152,168378,8,67,18820,27317382,2014,635,281.23,311535.48,1
1153,168378,8,67,18820,47187112,2018,635,53.04,311535.48,1
1154,168378,8,67,18820,27317382,2016,635,287.32,311535.48,1
1155,168378,8,67,18820,47187111,2018,635,71.55,311535.48,1
1156,168378,8,67,18824,27317382,2016,635,255.03,311535.48,1
1157,168378,8,67,18820,47187110,2018,635,66.99,311535.48,1
1158,168380,6,51,4438,27317382,2016,636,207502.96,268798,2
1159,168380,6,50,686,27317382,2016,636,49992.32,268798,2
1160,168380,2,12,3267,27317382,2016,636,16978.98,52910.26,2
1161,168382,8,67,18820,27317382,2014,637,281.23,182183.16,1
1162,168382,6,50,686,27317382,2012,637,34532,286204.53,1
1163,168382,8,67,18820,27317382,2012,637,107.37,182183.16,1
1164,168385,8,67,18820,27317382,2014,638,281.23,114459.28,1
1165,168385,8,67,18824,27317382,2016,638,255.04,114459.28,1
1166,168385,5,32,22320898,27317382,2014,638,1000,50325.6,1
1167,168385,8,67,18820,27317382,2012,638,107.37,114459.28,1
1168,168387,8,67,18820,47187129,2018,639,71.55,128473.92,1
1169,168387,8,67,18820,27317382,2014,639,281.23,128473.92,1
1170,168387,8,67,18820,47187130,2018,639,53.05,128473.92,1
1171,168387,8,67,18820,47187128,2018,639,66.99,128473.92,1
1172,168387,6,50,686,27317382,2012,639,115972.4,302285,1
1173,168387,8,67,18820,27317382,2016,639,287.32,128473.92,1
1174,168387,8,67,18824,27317382,2016,639,255.03,128473.92,1
1175,168389,8,67,18824,27317382,2016,640,255.04,427885.56,1
1176,168389,6,51,3106,27317382,2012,640,22019.62,436278.44,1
1177,168389,8,67,18820,27317382,2014,640,281.23,427885.56,1
1178,168389,8,67,18820,27317382,2016,640,287.32,427885.56,1
1179,168390,8,67,18824,27317382,2016,641,255.04,277362.19,1
1180,168390,6,50,686,27317382,2018,641,19997.67,325561.41,1
1181,168394,8,67,18820,47187152,2018,642,66.99,254754.66,1
1182,168394,8,67,18820,47187154,2018,642,53.04,254754.66,1
1183,168394,6,50,686,27317382,2014,642,6300.45,356201.78,1
1184,168394,8,67,18820,47187153,2018,642,71.55,254754.66,1
1185,168394,8,67,18820,27317382,2014,642,281.22,254754.66,1
1186,168394,8,67,18824,27317382,2016,642,255.04,254754.66,1
1187,168394,8,67,18820,27317382,2016,642,287.32,254754.66,1
1188,168396,8,67,18824,27317382,2016,643,255.04,224950,1
1189,168396,8,67,18820,27317382,2016,643,287.32,224950,1
1190,168396,8,67,18820,27317382,2014,643,281.23,224950,1
1191,168399,6,51,4438,27317382,2016,644,75842.15,295089.85,2
1192,168399,8,65,3468,27317382,2016,644,296907.24,150166.49,2
1193,168399,6,51,4438,27317382,2014,644,80771.29,295089.85,1
1194,168399,8,65,3468,27317382,2014,644,129350,150166.49,1
1195,168400,8,65,3468,27317382,2016,644,127300,114953.43,1
1196,168402,6,50,686,27317382,2014,645,3470,201359,1
1197,168402,8,67,18845,27317382,2018,645,250,82900,1
1198,168402,8,67,18824,27317382,2016,645,255.04,82900,1
1199,168402,6,50,686,27317382,2018,645,27497.51,201359,1
1200,168404,8,67,18820,47187134,2018,646,66.99,329286.24,1
1201,168404,6,50,686,27317382,2014,646,18000.9,682139.29,1
1202,168404,8,67,18820,47187136,2018,646,53.05,329286.24,1
1203,168404,8,67,18820,47187135,2018,646,71.55,329286.24,1
1204,168404,8,67,18824,27317382,2016,646,255.04,329286.24,1
1205,168404,8,67,18820,27317382,2014,646,281.23,329286.24,1
1206,168404,8,67,18820,27317382,2016,646,287.32,329286.24,1
1207,168404,8,65,3468,27317382,2012,646,5000,329286.24,1
1208,168406,8,67,18820,27317382,2014,647,281.23,92592.24,1
1209,168406,8,67,18824,27317382,2016,647,255.04,92592.24,1
1210,168406,8,67,18820,27317382,2016,647,287.32,92592.24,1
1211,168407,8,67,18820,27317382,2014,648,281.23,103835.11,1
1212,168407,8,67,18820,47187105,2018,648,71.55,103835.11,1
1213,168407,8,67,18820,47187106,2018,648,53.05,103835.11,1
1214,168407,8,67,18820,27317382,2016,648,287.32,103835.11,1
1215,168407,8,67,18820,47187104,2018,648,66.99,103835.11,1
1216,168407,8,67,18820,27317382,2012,648,107.37,103835.11,1
1217,168407,8,67,18824,27317382,2016,648,255.04,103835.11,1
1218,168408,2,11,36266,27317382,2012,649,633.62,84650,1
1219,168408,6,50,686,27317382,2014,649,14247.35,286775,1
1220,168408,6,50,686,27317382,2016,649,24988.48,286775,2
1221,168408,8,67,18824,27317382,2016,649,5000,100875.89,2
1222,168409,6,50,686,27317382,2014,650,13049.1,261450,1
1223,168409,8,67,18824,27317382,2016,650,255.04,161200,1
1224,168409,8,67,18845,27317382,2012,650,2785,161200,1
1225,168412,8,67,18824,27317382,2016,651,255.04,254460.42,1
1226,168412,8,67,18820,27317382,2014,651,281.23,254460.42,1
1227,168412,8,67,18820,47187132,2018,651,71.55,254460.42,1
1228,168412,8,67,18820,27317382,2016,651,287.32,254460.42,1
1229,168412,6,50,686,27317382,2014,651,29966,460414.18,1
1230,168412,8,67,18820,47187133,2018,651,53.05,254460.42,1
1231,168412,8,67,18820,47187131,2018,651,66.99,254460.42,1
1232,168420,8,67,18820,27317382,2014,652,281.23,649594.92,1
1233,168420,8,67,18820,27317382,2016,652,287.32,649594.92,1
1234,168420,8,67,18820,47187147,2018,652,71.55,649594.92,1
1235,168420,8,67,18820,27317382,2012,652,107.36,649594.92,1
1236,168420,8,67,18824,27317382,2016,652,255.04,649594.92,1
1237,168420,8,67,18820,47187146,2018,652,66.99,649594.92,1
1238,168420,8,67,18820,47187148,2018,652,53.04,649594.92,1
1239,168423,6,50,686,27317382,2014,653,6720.3,356272,1
1240,168423,8,67,18820,47187143,2018,653,66.99,247257.85,1
1241,168423,6,51,3106,27317382,2014,653,79114.67,356272,1
1242,168423,8,67,18824,27317382,2016,653,255.04,247257.85,1
1243,168423,8,67,18820,47187145,2018,653,53.05,247257.85,1
1244,168423,8,67,18820,47187144,2018,653,71.55,247257.85,1
1245,168423,6,47,720,27317382,2014,653,50148.45,356272,1
1246,168423,8,67,18820,27317382,2016,653,287.32,247257.85,1
1247,168423,8,65,3468,27317382,2014,653,50148.45,247257.85,1
1248,168426,8,67,18824,27317382,2014,654,97928.38,204236.92,2
1249,168426,8,67,18824,27317382,2016,654,255.04,204236.92,1
1250,168426,8,67,18854,27317382,2012,654,120.69,204236.92,1
1251,168426,8,67,18854,27317382,2014,654,133.74,204236.92,2
1252,168426,8,65,3282,27317382,2014,654,16251.29,204236.92,2
1253,168426,8,65,3282,27317382,2016,654,22614.3,204236.92,1
1254,168426,8,67,18854,27317382,2016,654,1000,204236.92,1
1255,168426,6,51,3106,27317382,2014,654,52463.85,245850.19,2
1256,168427,8,67,18824,27317382,2014,654,47996.78,171514.56,1
1257,168427,6,51,16741227,27317382,2016,654,1800,545230,2
1258,168427,6,51,4438,27317382,2016,654,42994.51,545230,2
1259,168428,8,67,18820,27317382,2016,655,20990.62,158528.28,1
1260,168428,8,67,18820,27317382,2018,655,191.59,158528.28,1
1261,168428,8,67,18820,27317382,2014,655,285.52,158528.28,2
1262,168428,8,67,18824,27317382,2016,655,10255.04,158528.28,1
1263,168428,8,67,18820,27317382,2012,655,107.36,158528.28,1
1264,168428,8,67,18824,27317382,2012,655,147.22,158528.28,1
1265,168429,6,51,3106,27317382,2014,655,99306.92,586183.38,1
1266,168429,8,67,18820,27317382,2016,655,7623.68,96753,2
1267,168429,8,67,18824,27317382,2016,655,8000,96753,2
1268,168429,6,51,4438,27317382,2014,655,205269.43,586183.38,1
1269,168433,6,50,686,27317382,2018,658,6601,805952.27,1
1270,168433,6,51,4438,27317382,2012,658,102000,805952.27,1
1271,168433,6,51,3106,27317382,2012,658,15705.39,805952.27,1
1272,168433,8,67,18824,27317382,2016,658,255.04,373827.25,1
1273,168436,8,67,18820,27317382,2014,659,138.46,5250,2
1274,168437,8,67,18820,47187113,2018,659,66.99,134250,1
1275,168437,6,51,3106,27317382,2014,659,49808.24,233147.56,1
1276,168437,8,67,18820,47187114,2018,659,71.55,134250,1
1277,168437,8,67,18820,27317382,2014,659,127.04,134250,1
1278,168437,8,67,18824,27317382,2016,659,255.04,134250,1
1279,168437,8,67,18820,47187115,2018,659,53.04,134250,1
1280,168437,8,67,18820,27317382,2016,659,287.32,134250,1
1281,168454,6,51,4438,27317382,2006,664,150.34,247094.53,2
1282,168457,6,47,720,47190052,2018,666,24539.5,512919.68,1
1283,168457,6,47,720,47190053,2018,666,23745,512919.68,1
1284,168458,6,50,686,27317382,2016,667,7906.85,799613.85,1
1285,168458,8,67,18824,27317382,2016,667,255.04,861758.62,1
1286,168461,8,67,18824,27317382,2016,668,255.04,186403.45,1
1287,168462,8,67,18824,27317382,2016,669,255.04,479976.16,1
1288,180531,8,65,3468,27317382,2012,610,40000,9000,2
1289,183133,6,51,3106,27317382,2008,704,47316.04,477410.13,1
1290,183133,8,67,18820,27317382,2012,704,107.37,338760.04,1
1291,183133,8,65,4068,27317382,2008,704,116379.2,338760.04,1
1292,183579,8,67,18824,27317382,2016,676,255.03,180146.42,1
1293,183579,6,51,4438,27317382,2014,676,1189822.06,624159.73,2
1294,183582,6,47,720,27317382,2006,690,14959.82,378705,1
1295,183582,6,50,686,27317382,2011,690,29792.58,378705,1
1296,183582,6,50,686,27317382,2006,690,10000,378705,1
1297,194619,8,65,18774,27317382,2016,620,10000,10605,2
1298,202128,6,50,974,27317382,2006,14999,5600,1877779.17,2
1299,202151,8,65,4068,27317382,2006,15005,39105.71,592352,1
1300,202151,8,65,3468,27317382,2006,15005,15364.97,592352,1
1301,202151,6,50,686,27317382,2006,15005,25000,1768264.91,1
1302,202151,6,47,720,27317382,2006,15005,25000,1768264.91,1
1303,202184,6,47,720,27317382,2010,15016,50000,816469.44,1
1304,202184,6,51,4438,27317382,2010,15016,25000,816469.44,1
1305,202184,6,51,3106,27317382,2010,15016,51960.8,816469.44,1
1306,202203,6,47,720,27317382,2008,15020,25000,606159.17,1
1307,202227,6,50,686,27317382,2012,15026,142987.02,449538.41,2
1308,202235,8,67,18845,27317382,2018,15029,250,1478699.78,1
1309,202235,8,67,18820,27317382,2018,15029,191.59,1478699.78,1
1310,202235,8,67,18824,44598085,2018,15029,411.35,1478699.78,1
